customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,City,SignupDate,Churn
CUST-1675,Female,0,Yes,Yes,3.0,Yes,No,DSL,Month-to-month,No,Credit card,53.31,159.61,Delhi,07-09-2021,yes
CUST-1951,Male,0,No,Yes,40.0,Yes,No phone service,DSL,Two year,no,Electronic check,67.77,2451.03,Bengaluru,11-03-2023,No
CUST-1241,FEMALE,1,Yes,No,6.0,Yes,No,DSL,Two year,Yes,Bank transfer,47.92,319.65,bengaluru,26-04-2019,No
CUST-1342,FEMALE,0,No,N,6.0,Yes,No,Fiber optic,One year,No,Bank transfer,36.07,221.37,Delhi,13-11-2019,yes
CUST-1549,Female,1,Yes,No,48.0,No,Yes,Fiber optic,Month-to-month,Yes, Electronic check,56.81,2411.21,Delhi,30-12-2020,yes
CUST-1386,FEMALE,nan,No,No,2.0,Yes,,DSL,,No,Credit card,79.68,156.85,Bengaluru,09-02-2020,yes
CUST-1367,male,0,Yes,Yes,71.0,No,Yes,DSL,Month-to-month,Yes,Credit card,48.71,3322.3,bengaluru,02-01-2020,Yes
CUST-1206,Male,0,No,No,57.0,Yes,,DSL,One year,no,Electronic check,95.38,5599.78,Delhi,15-02-2019,No
CUST-1295, Male,0,No,,18.0,Yes,No phone service,,Month-to-month,Yes,Bank transfer,37.54,659.32,Bengaluru,11-08-2019,1
CUST-1695,Female,0,Yes,Yes,45.0,Yes,No,DSL,One year,Yes,Electronic check,15.0,631.79,MUMBAI,16-10-2021,No
CUST-1925,Male,1,Yes,N,19.0,Yes,,DSL,Month-to-month,No,Electronic check,41.03,695.84,Bengaluru,18-01-2023,No
CUST-1073,Male,0,NO,Yes,60.0,Yes,,DSL,Month-to-month,no, Electronic check,26.19,1543.29,Bengaluru,26-05-2018,No
CUST-1896,Male,0,Yes,Yes,31.0,No,Yes,DSL,One year,No,Mailed check,42.95,1310.69,Delhi,21-11-2022,No
CUST-1104,FEMALE,0,No,N,44.0,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,107.82,4852.61,Bengaluru,27-07-2018,No
CUST-1830,male,0,NO,Y,2.0,Yes,No,fiber optic,Month-to-month,No,Mailed check,69.99,142.45,Delhi,12-07-2022,yes
CUST-1854,Male,nan,yes,No,71.0,Yes,No phone service,DSL,One year,Yes,Bank transfer,64.82,4848.14,Bengaluru,29-08-2022,Yes
CUST-1803,male,0,yes,No,15.0,No,No,dsl,One year,Yes,Electronic check,71.06,1119.59,Hyderabad,20-05-2022,NO
CUST-1016,Female,0,Yes,Y,27.0,No,No phone service,DSL,Month-to-month,No,Electronic check,58.99,1480.52,Bengaluru,01-02-2018,No
CUST-1439,male,1,Yes,No,37.0,No,,DSL,,Yes,Electronic check,31.5,1075.22,bengaluru,24-05-2020,No
CUST-1091,male,1,yes,Y,33.0,Yes,No,No,month-to-month,YES,Mailed check,67.35,2312.76,Hyderabad,01-07-2018,No
CUST-1088,Male,0,Yes,No,40.0,no,No,No,Two year,Yes,Credit card,18.57,710.68,Chennai,25-06-2018,1
CUST-1450,Male,0,,Yes,46.0,yes,Yes,Fiber optic,One year,Yes,Credit card,43.02,1865.26,Mumbai,15-06-2020,0
CUST-1717,Male,0,NO,No,4.0,No,No,No,Month-to-month,YES,Electronic check,109.5,477.22,Delhi,29-11-2021,No
CUST-1102,Male,1,No,No,41.0,no,No,No,One year,no,Electronic check,80.51,3261.12,Hyderabad,23-07-2018,No
CUST-1238,Male,1,No,Yes,71.0,No,No,fiber optic,Month-to-month,YES,,97.14,6801.98,bengaluru,20-04-2019,1
CUST-1868,Male,0,yes,No,12.0,Yes,No phone service,,One year,No,Mailed check,73.39,864.64,,26-09-2022,Yes
CUST-1246,male,1,Yes,No,67.0,Yes,No,No,Month-to-month,Yes,Credit card,55.29,3554.82,MUMBAI,06-05-2019,0
CUST-1858,Female,1,Yes,No,57.0,No,No,,Month-to-month,Yes,Credit card,49.73,2670.87,Chennai,06-09-2022,yes
CUST-1157,male,1,No,,60.0,no,No phone service,DSL,One year,No,,58.36,3702.66,Chennai,09-11-2018,No
CUST-1479,Female,1,No,,16.0,yes,No,Fiber optic,One year,No,Electronic check,64.23,936.69,Mumbai,12-08-2020,No
CUST-1645, Male,0,No,N,19.0,Yes,No,No,Month-to-month,YES,Mailed check,55.2,1096.98,Chennai,09-07-2021,1
CUST-2021,FEMALE,0,NO,No,8.0,yes,No,Fiber optic,,No,Electronic check,101.29,847.4,Bengaluru,28-07-2023,No
CUST-1992,FEMALE,0,No,Yes,4.0,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,99.23,375.99,MUMBAI,31-05-2023,No
CUST-1018,FEMALE,0,,Yes,55.0,Yes,No,No,Two year,No,Credit card,37.57,2245.23,,05-02-2018,No
CUST-1849,,nan,Yes,No,30.0,Yes,No phone service,dsl,Two year,Yes,Electronic check,71.59,2420.3,,19-08-2022,Yes
CUST-1121,male,0,Yes,No,30.0,Yes,Yes,fiber optic,Two year,Yes,,87.23,2577.96,Hyderabad,30-08-2018,No
CUST-2008,FEMALE,0,Yes,,10.0,No,No,,Month-to-month,No,Credit card,75.28,730.9,MUMBAI,02-07-2023,NO
CUST-1848,Male,0,,No,71.0,No,No,DSL,Month-to-month,YES,Electronic check,65.25,4675.37,Mumbai,17-08-2022,1
CUST-1274,male,nan,No,No,30.0,No,No,Fiber optic,Month-to-month,Yes,Electronic check,79.7,2165.55,MUMBAI,01-07-2019,No
CUST-1433,FEMALE,0,yes,No,9.0,Yes,No,dsl,Month-to-month,YES,Electronic check,68.88,606.19,Mumbai,12-05-2020,No
CUST-1979,Male,0,No,Y,72.0,Yes,No phone service,No,Two year,Yes,Credit card,90.4,6436.45,MUMBAI,05-05-2023,No
CUST-2056, Male,0,Yes,,23.0,No,No phone service,,month-to-month,no,Mailed check,39.01,888.42,Bengaluru,06-10-2023,No
CUST-1311,Female,nan,No,No,-2.0,Yes,Yes,Fiber optic,Two year,No,Mailed check,15.0,-27.66,Hyderabad,12-09-2019,No
CUST-1912, Male,0,yes,No,37.0,No,No phone service,Fiber optic,Month-to-month,No,Electronic check,53.51,1861.71,Hyderabad,23-12-2022,yes
CUST-2050,male,0,,Yes,13.0,no,Yes,,One year,Yes,Bank transfer,34.44,476.21,Chennai,24-09-2023,Yes
CUST-1780,Male,0,yes,No,33.0,Yes,No,Fiber optic,Month-to-month,no,Bank transfer,91.83,3010.86,Bengaluru,04-04-2022,Yes
CUST-1546,Female,0,Yes,Y,62.0,No,No phone service,Fiber optic,Month-to-month,No,,81.96,5055.25,Bengaluru,24-12-2020,No
CUST-1181, Male,1,Yes,Y,38.0,No,No phone service,fiber optic,One year,YES,Electronic check,64.43,2470.17,Bengaluru,27-12-2018,No
CUST-1184,FEMALE,nan,Yes,Y,15.0,No,No,Fiber optic,One year,Yes,Electronic check,62.26,885.74,Mumbai,02-01-2019,No
CUST-1406,Female,0,yes,No,26.0,no,No phone service,dsl,Month-to-month,Yes, Electronic check,65.99,1555.28,Hyderabad,20-03-2020,1
CUST-1719,,0,yes,Y,68.0,Yes,No phone service,DSL,Two year,Yes,Electronic check,99.89,6694.71,Hyderabad,03-12-2021,No
CUST-1606, Male,0,No,N,64.0,No,No phone service,DSL,Two year,Yes,Credit card,60.35,4027.27,Mumbai,22-04-2021,No
CUST-1692,Male,0,yes,Yes,38.0,No,No,,Two year,No,,65.8,2627.8,Mumbai,10-10-2021,Yes
CUST-1520, Male,0,No,N,21.0,Yes,No phone service,DSL,Month-to-month,No,Credit card,26.8,544.21,Bengaluru,02-11-2020,Yes
CUST-1380,Female,1,Yes,Y,62.0,Yes,Yes,DSL,One year,Yes,Electronic check,71.17,4232.65,Chennai,28-01-2020,No
CUST-1410,male,0,NO,N,54.0,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,26.94,1404.56,MUMBAI,28-03-2020,No
CUST-1634,Male,1,yes,No,-1.0,Yes,No,No,One year,Yes, Electronic check,76.59,-75.75,bengaluru,17-06-2021,No
CUST-1369, Male,0,,No,49.0,no,No phone service,,Month-to-month,No,Electronic check,73.04,3561.53,Chennai,06-01-2020,Yes
CUST-1974,Female,1,yes,Yes,7.0,Yes,Yes,Fiber optic,,YES,Bank transfer,98.56,621.31,MUMBAI,25-04-2023,No
CUST-2005,Female,0,No,Yes,13.0,No,No,dsl,month-to-month,no,Electronic check,83.16,1115.28,Chennai,26-06-2023,No
CUST-1906,Female,0,No,Yes,23.0,No,,DSL,One year,YES,Credit card,61.55,1420.8,Mumbai,11-12-2022,No
CUST-1078,Female,0,NO,No,25.0,no,No phone service,No,One year,no,Bank transfer,77.95,2055.01,Bengaluru,05-06-2018,No
CUST-1862,FEMALE,0,Yes,N,7.0,Yes,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,15.0,105.45,Delhi,14-09-2022,No
CUST-1573,FEMALE,0,Yes,Yes,20.0,Yes,No,No,Month-to-month,Yes,Electronic check,52.26, ,Bengaluru,15-02-2021,No
CUST-2098, Male,0,No,Yes,47.0,Yes,Yes,DSL,One year,Yes, Electronic check,55.35,2598.29,Chennai,29-12-2023,Yes
CUST-1637,FEMALE,0,Yes,No,36.0,No,Yes,DSL,Month-to-month,no,Electronic check,23.34,868.87,Mumbai,23-06-2021,1
CUST-1607,Male,1,yes,N,27.0,Yes,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,132.79,3510.83,,24-04-2021,Yes
CUST-1953,Male,1,Yes,No,16.0,yes,,Fiber optic,,No, Electronic check,102.52,1727.62,Mumbai,15-03-2023,1
CUST-1068,Male,1,yes,Yes,54.0,yes,No,Fiber optic,One year,No,Credit card,97.76,5409.77,Bengaluru,16-05-2018,No
CUST-1859,Female,0,Yes,Yes,66.0,yes,No phone service,DSL,Two year,YES,Bank transfer,30.93,2086.74,Chennai,08-09-2022,No
CUST-2003,Male,nan,yes,No,21.0,No,No,fiber optic,Month-to-month,Yes,Credit card,104.93,2170.21,Mumbai,22-06-2023,Yes
CUST-2072,Female,0,yes,No,56.0,yes,Yes,fiber optic,Two year,Yes,Credit card,15.0,862.14,Mumbai,07-11-2023,No
CUST-1416,Male,0,Yes,Y,52.0,Yes,No,Fiber optic,Month-to-month,No,Mailed check,101.63,4974.12,Mumbai,08-04-2020,No
CUST-1892,Male,0,NO,No,43.0,No,No phone service,,Two year,Yes,Bank transfer,15.0,650.46,MUMBAI,13-11-2022,No
CUST-1561,Male,0,,Yes,68.0,No,Yes,No,One year,Yes,Mailed check,66.15,4185.91,bengaluru,22-01-2021,No
CUST-1067,Female,0,No,No,27.0,Yes,Yes,No,Month-to-month,No,Electronic check,38.61,1007.41,Delhi,14-05-2018,No
CUST-1536,Female,1,Yes,Y,28.0,Yes,Yes,DSL,Two year,No,,45.79,1239.32,Chennai,04-12-2020,Yes
CUST-1077,male,1,Yes,,,Yes,No,DSL,Month-to-month,Yes,Electronic check,67.61,0.0,Hyderabad,03-06-2018,No
CUST-1105,FEMALE,0,No,N,47.0,No,Yes,DSL,One year,no,Credit card,27.06,1339.12,Delhi,29-07-2018,NO
CUST-1255,FEMALE,0,No,N,49.0,Yes,,fiber optic,Month-to-month,Yes,Credit card,136.51,6606.28,Chennai,24-05-2019,No
CUST-1965,Female,nan,yes,No,43.0,No,Yes,Fiber optic,Month-to-month,No,,113.45,4676.41,Bengaluru,07-04-2023,NO
CUST-1638,FEMALE,0,No,No,25.0,Yes,No,,One year,Yes,,69.56,1721.07,bengaluru,25-06-2021,No
CUST-1559,Female,0,No,Yes,63.0,Yes,Yes,No,One year,Yes,Credit card,25.2,1572.93,Bengaluru,18-01-2021,1
CUST-1846,Female,0,No,Yes,27.0,Yes,No,No,One year,Yes,Mailed check,34.1,933.16,bengaluru,13-08-2022,Yes
CUST-1952,Male,0,No,Yes,57.0,No,No phone service,fiber optic,Two year,Yes,Credit card,58.61,3473.67,Hyderabad,13-03-2023,yes
CUST-1690,Female,0,Yes,,16.0,Yes,No,No,Month-to-month,No,Mailed check,47.31,777.92,Bengaluru,06-10-2021,No
CUST-1935,Male,0,NO,Yes,17.0,Yes,,No,Month-to-month,No,Electronic check,74.85,1256.77,Delhi,07-02-2023,No
CUST-2037,Female,0,Yes,Yes,67.0,yes,No phone service,,Two year,Yes,Electronic check,70.18,4958.35,Delhi,29-08-2023,No
CUST-2082, Male,1,Yes,Yes,27.0,Yes,No,No,Two year,No,Mailed check,99.71,2596.16,Delhi,27-11-2023,Yes
CUST-2038,Female,0,No,No,7.0,yes,Yes,DSL,One year,No, Electronic check,69.34,523.87,Mumbai,31-08-2023,Yes
CUST-1735,male,0,No,No,41.0,Yes,,Fiber optic,,Yes,Bank transfer,111.09,4838.99,Bengaluru,04-01-2022,yes
CUST-1933,FEMALE,1,Yes,N,21.0,Yes,No,No,Month-to-month,No,,40.53,799.69,Bengaluru,03-02-2023,Yes
CUST-1490,FEMALE,0,,Yes,41.0,Yes,No,DSL,One year,YES,Mailed check,83.63,3533.05,Mumbai,03-09-2020,1
CUST-1507,FEMALE,0,Yes,No,9.0,Yes,No phone service,DSL,Two year,YES,Electronic check,30.98,270.03,Delhi,07-10-2020,No
CUST-1829,Male,1,No,,31.0,No,No phone service,DSL,month-to-month,No,Electronic check,15.0,476.04,Bengaluru,10-07-2022,Yes
CUST-2019,Female,0,No,No,15.0,No,Yes,Fiber optic,One year,Yes,Mailed check,59.85,949.28,Bengaluru,24-07-2023,Yes
CUST-1605,FEMALE,nan,Yes,Y,24.0,No,Yes,Fiber optic,Two year,Yes,Electronic check,72.32,1617.33,Bengaluru,20-04-2021,1
CUST-1363,Male,0,No,Y,57.0,Yes,No phone service,DSL,Two year,Yes,Bank transfer,63.74,3619.26,Bengaluru,25-12-2019,No
CUST-1069,Female,0,NO,No,,Yes,Yes,DSL,Two year,Yes, Electronic check,42.47,0.0,Mumbai,18-05-2018,No
CUST-1548,FEMALE,nan,No,Yes,2.0,yes,No phone service,dsl,Month-to-month,YES, Electronic check,93.91,187.47,,28-12-2020,Yes
CUST-1808,Female,1,Yes,,34.0,No,Yes,DSL,Month-to-month,Yes,Bank transfer,113.81,4033.69,bengaluru,30-05-2022,No
CUST-1160,Male,0,NO,No,32.0,yes,,Fiber optic,One year,No,Bank transfer,68.43,2239.95,Delhi,15-11-2018,No
CUST-1874,FEMALE,0,NO,N,29.0,No,No,No,Month-to-month,YES,Credit card,41.9,1267.57,,08-10-2022,No
CUST-1011, Male,1,No,,43.0,No,No,dsl,Month-to-month,YES,Credit card,46.57,1934.62,MUMBAI,22-01-2018,No
CUST-1144,Female,1,yes,N,1.0,Yes,,DSL,Month-to-month,No,Electronic check,65.47,66.31,Delhi,14-10-2018,0
CUST-1517,FEMALE,0,,No,41.0,No,Yes,No,Month-to-month,No,,61.95,2505.86,Mumbai,27-10-2020,No
CUST-1427, Male,0,No,Yes,34.0,Yes,No phone service,Fiber optic,Two year,Yes,Bank transfer,73.18,2616.81,Mumbai,30-04-2020,No
CUST-1639, Male,0,Yes,Yes,10.0,No,No,DSL,One year,Yes,Mailed check,52.04,507.82,Bengaluru,27-06-2021,NO
CUST-1176,Female,0,NO,N,55.0,Yes,Yes,dsl,Two year,Yes,,87.76,5241.37,Chennai,17-12-2018,No
CUST-1440, Male,1,yes,Yes,20.0,no,No,,,no,Bank transfer,60.01,1319.34,Chennai,26-05-2020,1
CUST-1814,Male,0,Yes,N,53.0,Yes,No,Fiber optic,Month-to-month,No,Bank transfer,70.84,4047.77,Chennai,11-06-2022,Yes
CUST-1521,Female,0,NO,No,50.0,Yes,Yes,Fiber optic,Two year,YES,Bank transfer,57.0,2419.96,Hyderabad,04-11-2020,No
CUST-2040,Male,1,NO,Yes,72.0,Yes,No,No,One year,Yes,Electronic check,78.99,5677.12,Bengaluru,04-09-2023,No
CUST-1448,Male,0,yes,No,36.0,No,No,DSL,Two year,YES,Mailed check,61.13,2372.07,Hyderabad,11-06-2020,NO
CUST-1688,FEMALE,1,Yes,,40.0,No,No,Fiber optic,Month-to-month,Yes,Bank transfer,24.33,1041.2,Hyderabad,02-10-2021,No
CUST-1231,Female,0,yes,Yes,21.0,Yes,No phone service,dsl,Month-to-month,Yes,Credit card,85.49,1774.65,MUMBAI,06-04-2019,No
CUST-1210,male,1,yes,,33.0,Yes,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,154.14000000000001,5184.72,Bengaluru,23-02-2019,No
CUST-1640,FEMALE,0,NO,Yes,30.0,No,Yes,fiber optic,Two year,no,Mailed check,145.14,4181.17,Chennai,29-06-2021,No
CUST-1143,male,0,Yes,No,20.0,no,No,Fiber optic,One year,Yes,Bank transfer,97.43,1955.93,Mumbai,12-10-2018,0
CUST-1753,Female,0,,No,31.0,Yes,No phone service,No,Month-to-month,Yes,Electronic check,15.0,473.39,Hyderabad,09-02-2022,No
CUST-1519,FEMALE,0,No,N,11.0,Yes,Yes,Fiber optic,One year,No,Electronic check,70.38,765.98,Bengaluru,31-10-2020,Yes
CUST-1348,male,0,No,Yes,,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,67.75,0.0,Delhi,25-11-2019,Yes
CUST-1298,FEMALE,0,NO,,33.0,Yes,Yes,Fiber optic,month-to-month,Yes,,95.6,3426.31,Delhi,17-08-2019,NO
CUST-1822,Female,0,No,N,15.0,Yes,,dsl,month-to-month,Yes,Electronic check,81.53,1236.82,,27-06-2022,No
CUST-1766,Male,nan,No,No,16.0,No,No phone service,dsl,,Yes,Electronic check,51.98,778.82,Delhi,07-03-2022,Yes
CUST-1428,Male,0,Yes,Y,59.0,No,Yes,Fiber optic,Month-to-month,no,,21.78,1292.92,Hyderabad,02-05-2020,No
CUST-1612,,nan,yes,N,59.0,No,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,84.21,4539.93,,04-05-2021,No
CUST-2076,Female,1,No,Y,71.0,Yes,No,dsl,Two year,Yes,Mailed check,15.45,1077.88,,15-11-2023,No
CUST-2081, Male,nan,Yes,No,62.0,Yes,Yes,DSL,month-to-month,Yes,Credit card,67.52,4538.63,bengaluru,25-11-2023,No
CUST-1008,Male,nan,Yes,No,56.0,No,,fiber optic,Two year,No, Electronic check,55.55,3243.73,Delhi,16-01-2018,NO
CUST-1156,Female,0,No,,47.0,Yes,Yes,dsl,Month-to-month,No,Credit card,79.26,3688.6,Mumbai,07-11-2018,No
CUST-1539,FEMALE,0,No,No,19.0,no,,Fiber optic,month-to-month,no,Credit card,68.28,1197.34,,10-12-2020,yes
CUST-1506,Female,nan,NO,Y,49.0,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer,57.22,2621.89,Mumbai,05-10-2020,No
CUST-1436,Male,0,No,No,40.0,No,Yes,DSL,Two year,No,Credit card,90.16,3469.34,Mumbai,18-05-2020,0
CUST-1266,Female,0,NO,N,62.0,Yes,No phone service,Fiber optic,Two year,Yes,Credit card,87.2,5412.99,bengaluru,15-06-2019,NO
CUST-1826,male,1,Yes,No,28.0,No,No,No,One year,Yes,Bank transfer,25.84,756.4,MUMBAI,04-07-2022,1
CUST-1461,Male,0,No,No,19.0,Yes,No,Fiber optic,month-to-month,Yes,Credit card,100.69,1830.58,Delhi,07-07-2020,No
CUST-1576, Male,0,yes,Yes,30.0,Yes,Yes,DSL,month-to-month,Yes,Electronic check,41.26,1286.84,Delhi,21-02-2021,Yes
CUST-1338,Male,nan,Yes,N,67.0,Yes,Yes,DSL,Month-to-month,No,Mailed check,66.19,4356.73,Hyderabad,05-11-2019,NO
CUST-1255,FEMALE,0,No,N,49.0,Yes,,fiber optic,Month-to-month,Yes,Credit card,136.51,6606.28,Chennai,24-05-2019,No
CUST-1967,Male,nan,Yes,N,24.0,Yes,No,dsl,Two year,No,Electronic check,75.56,1860.31,Delhi,11-04-2023,No
CUST-2025,Female,1,NO,No,28.0,No,No,,One year,Yes,,25.23,707.09,Delhi,05-08-2023,No
CUST-1665,FEMALE,0,Yes,Yes,25.0,Yes,Yes,dsl,One year,Yes,Electronic check,67.81,1745.86,Mumbai,18-08-2021,Yes
CUST-1560,Male,0,yes,No,52.0,no,Yes,Fiber optic,month-to-month,YES, Electronic check,56.0,2920.55,bengaluru,20-01-2021,Yes
CUST-1208,Male,0,No,Y,0.0,yes,Yes,dsl,Two year,No,Credit card,100.2,0.0,Delhi,19-02-2019,No
CUST-1910,FEMALE,0,No,Y,9.0,Yes,No phone service,DSL,One year,No,Credit card,38.86,379.96,,19-12-2022,NO
CUST-1287,Female,0,NO,No,36.0,yes,No phone service,Fiber optic,One year,No,Bank transfer,25.65,890.64,Bengaluru,26-07-2019,No
CUST-1001,Female,0,,No,58.0,Yes,Yes,Fiber optic,,YES,Electronic check,131.5,7691.88,MUMBAI,02-01-2018,Yes
CUST-1939,Male,0,No,Y,46.0,Yes,No,Fiber optic,month-to-month,Yes,Credit card,74.77,3469.34,,15-02-2023,Yes
CUST-1341,,0,No,Yes,22.0,no,No,fiber optic,,Yes,Bank transfer,62.98,1408.52,bengaluru,11-11-2019,Yes
CUST-1269,Male,0,No,No,36.0,yes,No,Fiber optic,Month-to-month,YES,Mailed check,42.81,1442.49,Chennai,21-06-2019,No
CUST-1265,Male,0,yes,N,47.0,Yes,,Fiber optic,Two year,YES,Electronic check,342.24,15426.36,MUMBAI,13-06-2019,No
CUST-1914,,1,No,No,50.0,yes,No phone service,DSL,Month-to-month,Yes,Credit card,95.58,4930.0,bengaluru,27-12-2022,1
CUST-1981,FEMALE,0,Yes,No,16.0,Yes,,,month-to-month,No,Mailed check,75.29,1125.38,Mumbai,09-05-2023,Yes
CUST-1991,FEMALE,1,Yes,Yes,35.0,Yes,,No,Month-to-month,Yes, Electronic check,68.91,2318.21,Hyderabad,29-05-2023,No
CUST-1880,Female,1,Yes,Y,1.0,yes,No,DSL,Two year,No,Electronic check,67.39,63.93,,20-10-2022,1
CUST-1095,male,0,Yes,,35.0,No,No,DSL,One year,Yes,Mailed check,40.51,1468.68,Bengaluru,09-07-2018,Yes
CUST-2097,FEMALE,0,No,N,47.0,Yes,No,Fiber optic,,No,Mailed check,16.76,838.9,Bengaluru,27-12-2023,Yes
CUST-1864,Male,0,No,No,2.0,no,No,Fiber optic,Month-to-month,YES,Electronic check,81.62,166.26,MUMBAI,18-09-2022,1
CUST-1042,FEMALE,1,No,Yes,46.0,No,No,DSL,month-to-month,No,Electronic check,47.78,2124.8,Mumbai,25-03-2018,No
CUST-1873,Female,1,yes,No,5.0,Yes,,dsl,One year,no,Electronic check,76.82,346.55,Hyderabad,06-10-2022,No
CUST-1966,,0,Yes,No,25.0,No,No,No,Two year,No,Mailed check,15.0,372.15,bengaluru,09-04-2023,No
CUST-1398,Female,0,,Yes,0.0,Yes,,Fiber optic,Month-to-month,No, Electronic check,46.73,0.0,bengaluru,04-03-2020,Yes
CUST-2006, Male,0,Yes,No,64.0,no,No phone service,DSL,Two year,No,Electronic check,80.62,4587.16,Mumbai,28-06-2023,No
CUST-1628,Female,0,NO,Yes,32.0,No,No,Fiber optic,One year,no,Bank transfer,108.23,3273.42,Chennai,05-06-2021,NO
CUST-1936,,nan,NO,No,14.0,No,No,No,Month-to-month,Yes,Bank transfer,40.54,630.62,Bengaluru,09-02-2023,Yes
CUST-1045,FEMALE,0,Yes,Y,44.0,yes,No,DSL,Two year,Yes,Electronic check,67.71,3080.44,Delhi,31-03-2018,No
CUST-1161, Male,1,Yes,N,33.0,No,,Fiber optic,Two year,No,Credit card,142.46,5255.95,Chennai,17-11-2018,No
CUST-1727,Male,0,No,Y,37.0,No,Yes,dsl,Month-to-month,YES,Electronic check,63.4,2531.21,Bengaluru,19-12-2021,0
CUST-1629,FEMALE,1,yes,,41.0,Yes,No phone service,Fiber optic,Month-to-month,Yes,Bank transfer,65.07,2628.6,Delhi,07-06-2021,NO
CUST-1288,Female,nan,Yes,N,10.0,Yes,Yes,Fiber optic,,No,Electronic check,50.88,503.22,Hyderabad,28-07-2019,1
CUST-1589,Male,1,No,No,29.0,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,15.0,445.32,bengaluru,19-03-2021,No
CUST-2053,Male,0,No,Yes,15.0,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,39.0,562.62,bengaluru,30-09-2023,No
CUST-1901,Male,1,Yes,N,14.0,Yes,Yes,DSL,Two year,YES,Credit card,35.27,447.51,Bengaluru,01-12-2022,NO
CUST-2089,Female,nan,No,No,38.0,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.73,2696.17,MUMBAI,11-12-2023,No
CUST-1924,Male,0,Yes,Yes,20.0,no,Yes,Fiber optic,,Yes,Electronic check,64.95,1247.58,,16-01-2023,No
CUST-1575,Female,nan,No,No,33.0,Yes,No phone service,,Month-to-month,No,Bank transfer,97.86,3317.59,,19-02-2021,No
CUST-1850,Male,nan,NO,Yes,21.0,yes,,Fiber optic,One year,YES,Electronic check,43.0,956.03,Bengaluru,21-08-2022,No
CUST-1315,Female,0,NO,Y,52.0,No,Yes,No,Month-to-month,Yes,Electronic check,69.96,3571.52,,20-09-2019,Yes
CUST-1811,Male,0,NO,N,53.0,no,Yes,Fiber optic,Month-to-month,No, Electronic check,67.88,3455.4,Hyderabad,05-06-2022,Yes
CUST-1911, Male,0,Yes,No,69.0,yes,No,Fiber optic,Month-to-month,No,Credit card,43.94,2721.72,bengaluru,21-12-2022,Yes
CUST-1230,Male,0,NO,Yes,16.0,Yes,No,DSL,,Yes,Bank transfer,44.24,728.09,Chennai,04-04-2019,Yes
CUST-1809,,1,NO,No,59.0,No,Yes,Fiber optic,One year,no, Electronic check,68.98,4188.02,Bengaluru,01-06-2022,No
CUST-1698,male,0,yes,No,67.0,Yes,No,DSL,One year,No,Electronic check,75.21,4359.33,,22-10-2021,0
CUST-1998,,0,Yes,No,52.0,No,No,Fiber optic,One year,YES,Mailed check,63.92,3530.48,bengaluru,12-06-2023,No
CUST-1711,male,1,Yes,Yes,39.0,no,Yes,DSL,One year,no,Electronic check,50.22,1921.86,Bengaluru,17-11-2021,No
CUST-1932,Female,0,Yes,Y,43.0,yes,Yes,Fiber optic,Two year,no,Credit card,83.47,3546.35,Bengaluru,01-02-2023,No
CUST-1877,Female,nan,yes,,8.0,No,No,fiber optic,One year,Yes,Mailed check,58.91,453.86,Chennai,14-10-2022,No
CUST-1076,Female,0,No,Yes,22.0,Yes,No,Fiber optic,One year,Yes,Credit card,71.32,1639.58,Delhi,01-06-2018,yes
CUST-1908,Male,0,Yes,No,63.0,Yes,No phone service,DSL,One year,Yes, Electronic check,61.1,4028.82,Bengaluru,15-12-2022,No
CUST-1633,Female,0,NO,Yes,25.0,Yes,No,Fiber optic,Two year,No,Credit card,79.94,2020.6,Mumbai,15-06-2021,No
CUST-1528,FEMALE,0,No,,31.0,Yes,,DSL,,Yes,,101.88,3036.94,Hyderabad,18-11-2020,No
CUST-1247,Female,1,No,,62.0,Yes,No,DSL,,Yes,,80.96,5672.55,Mumbai,08-05-2019,No
CUST-1819,Male,nan,Yes,No,42.0,No,No phone service,No,Two year,No,Bank transfer,81.36,3419.41,Mumbai,21-06-2022,yes
CUST-1824,FEMALE,0,No,,63.0,No,No phone service,,,Yes,Mailed check,37.19,2327.32,Delhi,01-07-2022,yes
CUST-1476,Female,0,No,Y,12.0,Yes,Yes,No,Month-to-month,Yes,,27.9,329.48,Mumbai,06-08-2020,No
CUST-1875, Male,0,,No,0.0,Yes,Yes,DSL,month-to-month,no,Mailed check,87.53,0.0,bengaluru,10-10-2022,yes
CUST-1670,Male,0,yes,,27.0,no,No phone service,DSL,Two year,Yes, Electronic check,34.0,980.38,MUMBAI,28-08-2021,1
